,Date,BTC,BCH,LTC,ETH,EUR,CHF,GBP,RUB,YEN,SEK,Gold,Silver,Palladium,Platinum,OIL,MSCI,FTSE 100,NASDAQ,DAX,SMI
928,25.04.2018,,,,,1.2159,0.9831,1.3929,62.4062,109.41,8.5614,,,,,,,,,,
929,24.04.2018,,,,,1.2229999999999999,0.9787,1.3975,61.5568,108.81,8.506,,,,,,,,,,
930,23.04.2018,,,,,1.2207,0.9779,1.3939,61.863,108.7,8.517999999999999,,,,,,,,,,
931,20.04.2018,,,,,1.2286,0.9744,1.4003,61.3771,107.65,8.4446,,,,,,,,,,
932,19.04.2018,,,,,1.2344,0.9713,1.409,60.9105,107.36,8.4032,,,,,,,,,,
933,18.04.2018,,,,,1.2372,0.9685,1.4201,60.8635,107.23,8.4027,,,,,,,,,,
934,17.04.2018,,,,,1.237,0.966,1.4286,61.513000000000005,106.99,8.4021,,,,,,,,,,
935,16.04.2018,,,,,1.2378,0.9598,1.4335,61.1343,107.1,8.4154,,,,,,,,,,
936,13.04.2018,,,,,1.2329,0.9622,1.4239,62.0193,107.33,8.4722,,,,,,,,,,
937,12.04.2018,,,,,1.2325,0.9624,1.4225,61.958999999999996,107.32,8.4056,,,,,,,,,,
938,11.04.2018,,,,,1.2365,0.9575,1.4176,62.4512,106.78,8.3244,,,,,,,,,,
939,10.04.2018,,,,,1.2354,0.9569,1.4172,63.013000000000005,107.19,8.3005,,,,,,,,,,
940,09.04.2018,,,,,1.2319,0.956,1.4129,60.6005,106.75,8.3565,,,,,,,,,,
941,06.04.2018,,,,,1.2281,0.9590000000000001,1.409,58.14,106.91,8.3896,,,,,,,,,,
942,05.04.2018,,,,,1.2238,0.9632,1.4001,57.673,107.37,8.4169,,,,,,,,,,
943,04.04.2018,,,,,1.2277,0.9607,1.4080000000000001,57.402,106.77,8.4004,,,,,,,,,,
944,03.04.2018,,,,,1.2269,0.9586,1.4056,57.57,106.59,8.3898,,,,,,,,,,
945,02.04.2018,,,,,1.23,0.9552,1.4043,57.48,105.88,8.39,,,,,,,,,,
946,30.03.2018,,,,,1.2321,0.9534,1.4015,57.121,106.26,8.3408,,,,,,,,,,
947,29.03.2018,,,,,1.2301,0.9563,1.4015,57.2485,106.42,8.3588,,,,,,,,,,
948,28.03.2018,,,,,1.2307,0.9565,1.4076,57.7388,106.85,8.3495,,,,,,,,,,
949,27.03.2018,,,,,1.2401,0.9466,1.4154,57.356,105.33,8.2296,,,,,,,,,,
950,26.03.2018,,,,,1.2442,0.9454,1.4226,57.196999999999996,105.4,8.1893,,,,,,,,,,
951,23.03.2018,,,,,1.2351,0.9470000000000001,1.4132,57.2234,104.72,8.2457,,,,,,,,,,
952,22.03.2018,,,,,1.23,0.9490000000000001,1.4094,57.226000000000006,105.26,8.255,,,,,,,,,,
953,21.03.2018,,,,,1.2336,0.9495,1.4139,56.861999999999995,106.04,8.1821,,,,,,,,,,
954,20.03.2018,,,,,1.224,0.9563,1.3997,57.5563,106.53,8.2202,,,,,,,,,,
955,19.03.2018,,,,,1.2333,0.9509,1.4023,57.7662,106.08,8.168,,,,,,,,,,
956,16.03.2018,,,,,1.2287,0.9520000000000001,1.3939,57.5056,106.0,8.1914,,,,,,,,,,
957,15.03.2018,,,,,1.2304,0.9514,1.3936,57.4306,106.33,8.1787,,,,,,,,,,
958,14.03.2018,,,,,1.2365,0.9448,1.3959,57.135,106.32,8.1815,,,,,,,,,,
959,13.03.2018,,,,,1.2389,0.9438,1.3959,57.051,106.56,8.215,,,,,,,,,,
960,12.03.2018,,,,,1.2332,0.9474,1.3905,56.895,106.41,8.2412,,,,,,,,,,
961,09.03.2018,,,,,1.2305,0.951,1.3847,56.6177,106.77,8.2426,,,,,,,,,,
962,08.03.2018,,,,,1.2309999999999999,0.951,1.381,57.085,106.2,8.2553,,,,,,,,,,
963,07.03.2018,,,,,1.2412,0.9433,1.3899,56.8337,106.06,8.2286,,,,,,,,,,
964,06.03.2018,,,,,1.2402,0.9405,1.3885,56.7025,106.11,8.2057,,,,,,,,,,
965,05.03.2018,,,,,1.2335,0.9398,1.3848,56.396,106.19,8.2613,,,,,,,,,,
966,02.03.2018,,,,,1.2317,0.938,1.3802,56.805,105.73,8.2473,,,,,,,,,,
967,01.03.2018,,,,,1.2267,0.9417,1.3774,56.8138,106.23,8.2476,,,,,,,,,,
968,28.02.2018,,,,,1.2193,0.9444,1.376,56.3404,106.67,8.2893,,,,,,,,,,
969,27.02.2018,,,,,1.2231,0.9388,1.3907,56.2475,107.31,8.2248,,,,,,,,,,
970,26.02.2018,,,,,1.2316,0.9378,1.3965,55.593,106.92,8.1491,,,,,,,,,,
971,23.02.2018,,,,,1.2293,0.9366,1.3965,56.2662,106.88,8.1729,,,,,,,,,,
972,22.02.2018,,,,,1.2329,0.9325,1.3954,56.4234,106.74,8.1144,,,,,,,,,,
973,21.02.2018,,,,,1.2282,0.9388,1.3917,56.73,107.76,8.1147,,,,,,,,,,
974,20.02.2018,,,,,1.2336,0.9359999999999999,1.3994,56.513999999999996,107.31,8.0947,,,,,,,,,,
975,19.02.2018,,,,,1.2407,0.9289,1.4003,56.4522,106.59,7.9799,,,,,,,,,,
976,16.02.2018,,,,,1.2404,0.9276,1.4040000000000001,56.3999,106.3,7.9667,,,,,,,,,,
977,15.02.2018,,,,,1.2505,0.9219,1.4096,56.3864,106.11,7.9277,,,,,,,,,,
978,14.02.2018,,,,,1.2448,0.9289,1.3996,56.6864,107.0,7.9527,,,,,,,,,,
979,13.02.2018,,,,,1.235,0.9346,1.389,57.6533,107.82,8.0261,,,,,,,,,,
980,12.02.2018,,,,,1.2291,0.9390000000000001,1.3835,57.7434,108.64,8.0629,,,,,,,,,,
981,09.02.2018,,,,,1.2233,0.9399,1.3835,58.3307,108.78,8.1013,,,,,,,,,,
982,08.02.2018,,,,,1.2245,0.9358,1.3911,58.396,108.74,8.1171,,,,,,,,,,
983,07.02.2018,,,,,1.2262,0.9434,1.3880000000000001,57.8934,109.31,8.0813,,,,,,,,,,
984,06.02.2018,,,,,1.2376,0.9358,1.3947,56.8028,109.55,7.9491,,,,,,,,,,
985,05.02.2018,,,,,1.2367,0.9314,1.3957,57.2819,109.09,7.9793,,,,,,,,,,
986,02.02.2018,,,,,1.246,0.9309999999999999,1.412,56.5231,110.09,7.9033,,,,,,,,,,
987,01.02.2018,,,,,1.2508,0.9262,1.4264,55.9814,109.39,7.8387,,,,,,,,,,
988,31.01.2018,,,,,1.242,0.9312,1.419,56.1872,109.17,7.8773,,,,,,,,,,
989,30.01.2018,,,,,1.24,0.9341,1.4145,56.367,108.76,7.8893,,,,,,,,,,
990,29.01.2018,,,,,1.2381,0.9373,1.4072,56.3111,108.95,7.8904,,,,,,,,,,
991,26.01.2018,,,,,1.2419,0.9335,1.4168,56.2166,108.7,7.8737,,,,,,,,,,
992,25.01.2018,,,,,1.2395,0.9409,1.4145,55.9336,109.39,7.9202,,,,,,,,,,
993,24.01.2018,,,,,1.2406,0.9451,1.4241,56.153,109.21,7.9255,,,,,,,,,,
994,23.01.2018,,,,,1.2297,0.9576,1.3999,56.348,110.29,8.0055,,,,,,,,,,
995,22.01.2018,,,,,1.226,0.9616,1.3985,56.4756,110.91,8.0188,,,,,,,,,,
996,19.01.2018,,,,,1.222,0.9628,1.3849,56.6794,110.76,8.0423,,,,,,,,,,
997,18.01.2018,,,,,1.2237,0.9587,1.3891,56.4871,111.09,8.0184,,,,,,,,,,
998,17.01.2018,,,,,1.2184,0.9654,1.3825,56.8148,111.28,8.0482,,,,,,,,,,
999,16.01.2018,,,,,1.2259,0.9594,1.3791,56.4917,110.44,8.0373,,,,,,,,,,
1000,15.01.2018,,,,,1.2261,0.9629,1.3789,56.3162,110.52,8.0117,,,,,,,,,,
1001,12.01.2018,,,,,1.2185,0.968,1.3727,56.6362,111.03,8.046,,,,,,,,,,
1002,11.01.2018,,,,,1.2031,0.9757,1.3536,56.4266,111.24,8.1309,,,,,,,,,,
1003,10.01.2018,,,,,1.1945,0.9781,1.3505,57.0425,111.42,8.1994,,,,,,,,,,
1004,09.01.2018,,,,,1.1935,0.9832,1.3539,56.875,112.64,8.2286,,,,,,,,,,
1005,08.01.2018,,,,,1.1965,0.9769,1.3566,57.093,113.08,8.1982,,,,,,,,,,
1006,05.01.2018,,,,,1.2028,0.975,1.3568,56.9376,113.06,8.1425,,,,,,,,,,
1007,04.01.2018,,,,,1.2067,0.9744,1.3551,56.9406,112.74,8.136000000000001,,,,,,,,,,
1008,03.01.2018,,,,,1.2012,0.9769,1.3514,57.1214,112.49,8.1764,,,,,,,,,,
1009,02.01.2018,,,,,1.2057,0.9714,1.3586,57.5164,112.28,8.1665,,,,,,,,,,
1010,01.01.2018,,,,,1.2008,0.9743,1.3501,57.6575,112.64,8.2012,,,,,,,,,,
1011,29.12.2017,,,,,1.1996,0.9743,1.3512,57.6575,112.67,8.2017,,,,,,,,,,
1012,28.12.2017,,,,,1.1941,0.9784,1.3442,57.5003,112.87,8.2441,,,,,,,,,,
1013,27.12.2017,,,,,1.1886,0.9861,1.3395,57.6971,113.34,8.2747,,,,,,,,,,
1014,26.12.2017,,,,,1.1858,0.9889,1.3372,,113.22,8.3469,,,,,,,,,,
1015,25.12.2017,,,,,1.1868,0.9884,1.3368,,113.25,8.3396,,,,,,,,,,
1016,22.12.2017,,,,,1.1857,0.9891,1.3359999999999999,,113.26,8.3249,,,,,,,,,,
1017,09.06.2018,,,,,,,,62.4747,,,,,,,,,,,,
1018,28.04.2018,,,,,,,,62.2344,,,,,,,,,,,,
